Criation_Time, Product, Quantity, Client, Order_id, Status, Notes-fornecedor
5040,2001,70530,1,2004983,0,2
5040,3001,518518,2,3005010,0,3
5041,1001,11150,0,1005041,0,1
5041,2001,70499,1,2004984,0,2
5041,3001,518415,2,3005011,0,3
5042,1001,11218,0,1005042,0,1
5042,2001,70467,1,2004985,0,2
5042,3001,518312,2,3005012,0,3
5043,1001,11218,0,1005043,0,1
5043,2001,70442,1,2004986,0,2
5043,3001,518210,2,3005013,0,3
5044,1001,11212,0,1005044,0,1
5044,2001,70410,1,2004987,0,2
5044,3001,518093,2,3005014,0,3
5045,1001,11155,0,1005045,0,1
5045,2001,70366,1,2004988,0,2
5045,3001,517976,2,3005015,0,3
5046,1001,11199,0,1005046,0,1
5046,2001,70347,1,2004989,0,2
5046,3001,517851,2,3005016,0,3
5047,1001,11185,0,1005047,0,1
5047,2001,70315,1,2004990,0,2
5047,3001,517727,2,3005017,0,3
5048,1001,11202,0,1005048,0,1
5048,2001,70296,1,2004991,0,2
5048,3001,517595,2,3005018,0,3
5049,1001,11193,0,1005049,0,1
5049,2001,70284,1,2004992,0,2
5049,3001,517456,2,3005019,0,3
5050,1001,11230,0,1005050,0,1
5050,2001,70284,1,2004993,0,2
5050,3001,517331,2,3005020,0,3
5051,1001,11245,0,1005051,0,1
5051,2001,70290,1,2004994,0,2
5051,3001,517199,2,3005021,0,3
5052,1001,11226,0,1005052,0,1
5052,2001,70284,1,2004995,0,2
5052,3001,517075,2,3005022,0,3
5053,1001,11183,0,1005053,0,1
5053,2001,70284,1,2004996,0,2
5053,3001,516950,2,3005023,0,3
5054,1001,11203,0,1005054,0,1
5054,2001,70272,1,2004997,0,2
5054,3001,516833,2,3005024,0,3
5055,1001,11172,0,1005055,0,1
5055,2001,70265,1,2004998,0,2
5055,3001,516715,2,3005025,0,3
5056,1001,11167,0,1005056,0,1
5056,2001,70253,1,2004999,0,2
5056,3001,516598,2,3005026,0,3
5057,1001,11161,0,1005057,0,1
5057,2001,70234,1,2005000,0,2
5057,3001,516481,2,3005027,0,3
5058,1001,11171,0,1005058,0,1
5058,2001,70215,1,2005001,0,2
5058,3001,516363,2,3005028,0,3
5059,1001,11139,0,1005059,0,1
5059,2001,70184,1,2005002,0,2
5059,3001,516246,2,3005029,0,3
5060,1001,11187,0,1005060,0,1
5060,2001,70172,1,2005003,0,2
5060,3001,516129,2,3005030,0,3
5061,1001,11198,0,1005061,0,1
5061,2001,70146,1,2005004,0,2
5061,3001,516012,2,3005031,0,3
5062,1001,11192,0,1005062,0,1
5062,2001,70121,1,2005005,0,2
5062,3001,515894,2,3005032,0,3
5063,1001,11156,0,1005063,0,1
5063,2001,70089,1,2005006,0,2
5063,3001,515762,2,3005033,0,3
5064,1001,11134,0,1005064,0,1
5064,2001,70057,1,2005007,0,2
5064,3001,515631,2,3005034,0,3
5065,1001,11151,0,1005065,0,1
5065,2001,70032,1,2005008,0,2
5065,3001,515499,2,3005035,0,3
5066,1001,11185,0,1005066,0,1
5066,2001,70020,1,2005009,0,2
5066,3001,515359,2,3005036,0,3
5067,1001,11244,0,1005067,0,1
5067,2001,70019,1,2005010,0,2
5067,3001,515220,2,3005037,0,3
5068,1001,11257,0,1005068,0,1
5068,2001,70026,1,2005011,0,2
5068,3001,515081,2,3005038,0,3
5069,1001,11266,0,1005069,0,1
5069,2001,70032,1,2005012,0,2
5069,3001,514949,2,3005039,0,3
5070,1001,11273,0,1005070,0,1
5070,2001,70064,1,2005013,0,2
5070,3001,514831,2,3005040,0,3
5071,1001,11301,0,1005071,0,1
5071,2001,70102,1,2005014,0,2
5071,3001,514728,2,3005041,0,3
5072,1001,11320,0,1005072,0,1
5072,2001,70133,1,2005015,0,2
5072,3001,514640,2,3005042,0,3
5073,1001,11323,0,1005073,0,1
5073,2001,70153,1,2005016,0,2
5073,3001,514567,2,3005043,0,3
5074,1001,11289,0,1005074,0,1
5074,2001,70172,1,2005017,0,2
5074,3001,514501,2,3005044,0,3
5075,1001,11265,0,1005075,0,1
5075,2001,70178,1,2005018,0,2
5075,3001,514449,2,3005045,0,3
5076,1001,11234,0,1005076,0,1
5076,2001,70197,1,2005019,0,2
5076,3001,514412,2,3005046,0,3
5077,1001,11187,0,1005077,0,1
5077,2001,70197,1,2005020,0,2
5077,3001,514376,2,3005047,0,3
5078,1001,11207,0,1005078,0,1
5078,2001,70197,1,2005021,0,2
5078,3001,514346,2,3005048,0,3
5079,1001,11307,0,1005079,0,1
5079,2001,70222,1,2005022,0,2
5079,3001,514332,2,3005049,0,3
5080,1001,11316,0,1005080,0,1
5080,2001,70247,1,2005023,0,2
5080,3001,514317,2,3005050,0,3
5081,1001,11394,0,1005081,0,1
5081,2001,70280,1,2005024,0,2
5081,3001,514317,2,3005051,0,3
5082,1001,11388,0,1005082,0,1
5082,2001,70312,1,2005025,0,2
5082,3001,514324,2,3005052,0,3
5083,1001,11362,0,1005083,0,1
5083,2001,70338,1,2005026,0,2
5083,3001,514339,2,3005053,0,3
5084,1001,11370,0,1005084,0,1
5084,2001,70376,1,2005027,0,2
5084,3001,514361,2,3005054,0,3
5085,1001,11380,0,1005085,0,1
5085,2001,70414,1,2005028,0,2
5085,3001,514390,2,3005055,0,3
5086,1001,11349,0,1005086,0,1
5086,2001,70446,1,2005029,0,2
5086,3001,514435,2,3005056,0,3
5087,1001,11301,0,1005087,0,1
5087,2001,70477,1,2005030,0,2
5087,3001,514486,2,3005057,0,3
5088,1001,11293,0,1005088,0,1
5088,2001,70501,1,2005031,0,2
5088,3001,514552,2,3005058,0,3
5089,1001,11288,0,1005089,0,1
5089,2001,70526,1,2005032,0,2
5089,3001,514626,2,3005059,0,3
5090,1001,11260,0,1005090,0,1
5090,2001,70550,1,2005033,0,2
5090,3001,514714,2,3005060,0,3
5091,1001,11215,0,1005091,0,1
5091,2001,70557,1,2005034,0,2
5091,3001,514802,2,3005061,0,3
5092,1001,11205,0,1005092,0,1
5092,2001,70557,1,2005035,0,2
5092,3001,514898,2,3005062,0,3
5093,1001,11220,0,1005093,0,1
5093,2001,70563,1,2005036,0,2
5093,3001,515008,2,3005063,0,3
5094,1001,11285,0,1005094,0,1
5094,2001,70587,1,2005037,0,2
5094,3001,515126,2,3005064,0,3
5095,1001,11253,0,1005095,0,1
5095,2001,70611,1,2005038,0,2
5095,3001,515258,2,3005065,0,3
5096,1001,11269,0,1005096,0,1
5096,2001,70636,1,2005039,0,2
5096,3001,515397,2,3005066,0,3
5097,1001,11223,0,1005097,0,1
5097,2001,70642,1,2005040,0,2
5097,3001,515544,2,3005067,0,3
5098,1001,11215,0,1005098,0,1
5098,2001,70635,1,2005041,0,2
5098,3001,515690,2,3005068,0,3
5099,1001,11216,0,1005099,0,1
5099,2001,70629,1,2005042,0,2
5099,3001,515829,2,3005069,0,3
5100,1001,11226,0,1005100,0,1
5100,2001,70617,1,2005043,0,2
5100,3001,515969,2,3005070,0,3
5101,1001,11215,0,1005101,0,1
5101,2001,70605,1,2005044,0,2
5101,3001,516100,2,3005071,0,3
5102,1001,11173,0,1005102,0,1
5102,2001,70580,1,2005045,0,2
5102,3001,516210,2,3005072,0,3
5103,1001,11140,0,1005103,0,1
5103,2001,70543,1,2005046,0,2
5103,3001,516305,2,3005073,0,3
5104,1001,11115,0,1005104,0,1
5104,2001,70506,1,2005047,0,2
5104,3001,516393,2,3005074,0,3
5105,1001,11138,0,1005105,0,1
5105,2001,70476,1,2005048,0,2
5105,3001,516466,2,3005075,0,3
5106,1001,11119,0,1005106,0,1
5106,2001,70445,1,2005049,0,2
5106,3001,516524,2,3005076,0,3
5107,1001,11154,0,1005107,0,1
5107,2001,70433,1,2005050,0,2
5107,3001,516583,2,3005077,0,3
5108,1001,11151,0,1005108,0,1
5108,2001,70421,1,2005051,0,2
5108,3001,516634,2,3005078,0,3
5109,1001,11037,0,1005109,0,1
5109,2001,70391,1,2005052,0,2
5109,3001,516678,2,3005079,0,3
5110,1001,11106,0,1005110,0,1
5110,2001,70348,1,2005053,0,2
5110,3001,516707,2,3005080,0,3
5111,1001,11182,0,1005111,0,1
5111,2001,70323,1,2005054,0,2
5111,3001,516729,2,3005081,0,3
5112,1001,11187,0,1005112,0,1
5112,2001,70278,1,2005055,0,2
5112,3001,516729,2,3005082,0,3
5113,1001,11202,0,1005113,0,1
5113,2001,70239,1,2005056,0,2
5113,3001,516707,2,3005083,0,3
5114,1001,11193,0,1005114,0,1
5114,2001,70207,1,2005057,0,2
5114,3001,516678,2,3005084,0,3
5115,1001,11198,0,1005115,0,1
5115,2001,70169,1,2005058,0,2
5115,3001,516634,2,3005085,0,3
5116,1001,11194,0,1005116,0,1
5116,2001,70130,1,2005059,0,2
5116,3001,516561,2,3005086,0,3
5117,1001,11222,0,1005117,0,1
5117,2001,70104,1,2005060,0,2
5117,3001,516481,2,3005087,0,3
5118,1001,11188,0,1005118,0,1
5118,2001,70085,1,2005061,0,2
5118,3001,516393,2,3005088,0,3
5119,1001,11150,0,1005119,0,1
5119,2001,70053,1,2005062,0,2
5119,3001,516284,2,3005089,0,3
5120,1001,11076,0,1005120,0,1
5120,2001,70009,1,2005063,0,2
5120,3001,516167,2,3005090,0,3
5121,1001,11103,0,1005121,0,1
5121,2001,69978,1,2005064,0,2
5121,3001,516028,2,3005091,0,3
5122,1001,11076,0,1005122,0,1
5122,2001,69953,1,2005065,0,2
5122,3001,515889,2,3005092,0,3
5123,1001,11104,0,1005123,0,1
5123,2001,69929,1,2005066,0,2
5123,3001,515736,2,3005093,0,3
5124,1001,11083,0,1005124,0,1
5124,2001,69904,1,2005067,0,2
5124,3001,515582,2,3005094,0,3
5125,1001,11065,0,1005125,0,1
5125,2001,69860,1,2005068,0,2
5125,3001,515414,2,3005095,0,3
5126,1001,11116,0,1005126,0,1
5126,2001,69828,1,2005069,0,2
5126,3001,515224,2,3005096,0,3
5127,1001,11104,0,1005127,0,1
5127,2001,69796,1,2005070,0,2
5127,3001,515026,2,3005097,0,3
5128,1001,11083,0,1005128,0,1
5128,2001,69771,1,2005071,0,2
5128,3001,514821,2,3005098,0,3
5129,1001,11072,0,1005129,0,1
5129,2001,69740,1,2005072,0,2
5129,3001,514609,2,3005099,0,3
5130,1001,11036,0,1005130,0,1
5130,2001,69703,1,2005073,0,2
5130,3001,514389,2,3005100,0,3
5131,1001,10968,0,1005131,0,1
5131,2001,69653,1,2005074,0,2
5131,3001,514162,2,3005101,0,3
5132,1001,10937,0,1005132,0,1
5132,2001,69598,1,2005075,0,2
5132,3001,513927,2,3005102,0,3
5133,1001,11018,0,1005133,0,1
5133,2001,69567,1,2005076,0,2
5133,3001,513685,2,3005103,0,3
5134,1001,11058,0,1005134,0,1
5134,2001,69548,1,2005077,0,2
5134,3001,513451,2,3005104,0,3
5135,1001,11027,0,1005135,0,1
5135,2001,69530,1,2005078,0,2
5135,3001,513224,2,3005105,0,3
5136,1001,11033,0,1005136,0,1
5136,2001,69511,1,2005079,0,2
5136,3001,512989,2,3005106,0,3
5137,1001,11040,0,1005137,0,1
5137,2001,69499,1,2005080,0,2
5137,3001,512769,2,3005107,0,3
5138,1001,11003,0,1005138,0,1
5138,2001,69468,1,2005081,0,2
5138,3001,512542,2,3005108,0,3
5139,1001,10963,0,1005139,0,1
5139,2001,69431,1,2005082,0,2
5139,3001,512307,2,3005109,0,3
5140,1001,11096,0,1005140,0,1
5140,2001,69437,1,2005083,0,2
5140,3001,512080,2,3005110,0,3
5141,1001,11031,0,1005141,0,1
5141,2001,69425,1,2005084,0,2
5141,3001,511860,2,3005111,0,3
5142,1001,11026,0,1005142,0,1
5142,2001,69393,1,2005085,0,2
5142,3001,511640,2,3005112,0,3
5143,1001,11053,0,1005143,0,1
5143,2001,69368,1,2005086,0,2
5143,3001,511427,2,3005113,0,3
5144,1001,11067,0,1005144,0,1
5144,2001,69336,1,2005087,0,2
5144,3001,511214,2,3005114,0,3
5145,1001,11030,0,1005145,0,1
5145,2001,69304,1,2005088,0,2
5145,3001,511002,2,3005115,0,3
5146,1001,10985,0,1005146,0,1
5146,2001,69260,1,2005089,0,2
5146,3001,510782,2,3005116,0,3
5147,1001,11003,0,1005147,0,1
5147,2001,69222,1,2005090,0,2
5147,3001,510569,2,3005117,0,3
5148,1001,10982,0,1005148,0,1
5148,2001,69171,1,2005091,0,2
5148,3001,510349,2,3005118,0,3
5149,1001,10938,0,1005149,0,1
5149,2001,69120,1,2005092,0,2
5149,3001,510122,2,3005119,0,3
5150,1001,10935,0,1005150,0,1
5150,2001,69076,1,2005093,0,2
5150,3001,509887,2,3005120,0,3
5151,1001,10889,0,1005151,0,1
5151,2001,69040,1,2005094,0,2
5151,3001,509660,2,3005121,0,3
5152,1001,10898,0,1005152,0,1
5152,2001,69003,1,2005095,0,2
5152,3001,509433,2,3005122,0,3
5153,1001,10925,0,1005153,0,1
5153,2001,68971,1,2005096,0,2
5153,3001,509199,2,3005123,0,3
5154,1001,10951,0,1005154,0,1
5154,2001,68940,1,2005097,0,2
5154,3001,508964,2,3005124,0,3
5155,1001,10979,0,1005155,0,1
5155,2001,68921,1,2005098,0,2
5155,3001,508730,2,3005125,0,3
5156,1001,10993,0,1005156,0,1
5156,2001,68902,1,2005099,0,2
5156,3001,508503,2,3005126,0,3
5157,1001,10986,0,1005157,0,1
5157,2001,68877,1,2005100,0,2
5157,3001,508283,2,3005127,0,3
5158,1001,10981,0,1005158,0,1
5158,2001,68851,1,2005101,0,2
5158,3001,508055,2,3005128,0,3
5159,1001,11030,0,1005159,0,1
5159,2001,68838,1,2005102,0,2
5159,3001,507836,2,3005129,0,3
5160,1001,11043,0,1005160,0,1
5160,2001,68832,1,2005103,0,2
5160,3001,507623,2,3005130,0,3
5161,1001,11031,0,1005161,0,1
5161,2001,68832,1,2005104,0,2
5161,3001,507418,2,3005131,0,3
5162,1001,11007,0,1005162,0,1
5162,2001,68838,1,2005105,0,2
5162,3001,507227,2,3005132,0,3
5163,1001,11025,0,1005163,0,1
5163,2001,68857,1,2005106,0,2
5163,3001,507051,2,3005133,0,3
5164,1001,11113,0,1005164,0,1
5164,2001,68876,1,2005107,0,2
5164,3001,506882,2,3005134,0,3
5165,1001,11144,0,1005165,0,1
5165,2001,68896,1,2005108,0,2
5165,3001,506728,2,3005135,0,3
5166,1001,11173,0,1005166,0,1
5166,2001,68928,1,2005109,0,2
5166,3001,506588,2,3005136,0,3
5167,1001,11130,0,1005167,0,1
5167,2001,68947,1,2005110,0,2
5167,3001,506456,2,3005137,0,3
5168,1001,11123,0,1005168,0,1
5168,2001,68967,1,2005111,0,2
5168,3001,506331,2,3005138,0,3
5169,1001,11128,0,1005169,0,1
5169,2001,68992,1,2005112,0,2
5169,3001,506213,2,3005139,0,3
5170,1001,11107,0,1005170,0,1
5170,2001,69017,1,2005113,0,2
5170,3001,506117,2,3005140,0,3
5171,1001,11087,0,1005171,0,1
5171,2001,69017,1,2005114,0,2
5171,3001,506014,2,3005141,0,3
5172,1001,11095,0,1005172,0,1
5172,2001,69030,1,2005115,0,2
5172,3001,505926,2,3005142,0,3
5173,1001,11106,0,1005173,0,1
5173,2001,69049,1,2005116,0,2
5173,3001,505837,2,3005143,0,3
5174,1001,11154,0,1005174,0,1
5174,2001,69068,1,2005117,0,2
5174,3001,505771,2,3005144,0,3
5175,1001,11139,0,1005175,0,1
5175,2001,69081,1,2005118,0,2
5175,3001,505712,2,3005145,0,3
5176,1001,11158,0,1005176,0,1
5176,2001,69107,1,2005119,0,2
5176,3001,505661,2,3005146,0,3
5177,1001,11109,0,1005177,0,1
5177,2001,69132,1,2005120,0,2
5177,3001,505631,2,3005147,0,3
5178,1001,11090,0,1005178,0,1
5178,2001,69151,1,2005121,0,2
5178,3001,505616,2,3005148,0,3
5179,1001,11077,0,1005179,0,1
5179,2001,69169,1,2005122,0,2
5179,3001,505616,2,3005149,0,3
5180,1001,11034,0,1005180,0,1
5180,2001,69188,1,2005123,0,2
5180,3001,505631,2,3005150,0,3
5181,1001,11041,0,1005181,0,1
5181,2001,69212,1,2005124,0,2
5181,3001,505661,2,3005151,0,3
5182,1001,11015,0,1005182,0,1
5182,2001,69236,1,2005125,0,2
5182,3001,505712,2,3005152,0,3
5183,1001,11006,0,1005183,0,1
5183,2001,69254,1,2005126,0,2
5183,3001,505771,2,3005153,0,3
5184,1001,10997,0,1005184,0,1
5184,2001,69272,1,2005127,0,2
5184,3001,505837,2,3005154,0,3
5185,1001,11034,0,1005185,0,1
5185,2001,69284,1,2005128,0,2
5185,3001,505925,2,3005155,0,3
5186,1001,11061,0,1005186,0,1
5186,2001,69302,1,2005129,0,2
5186,3001,506013,2,3005156,0,3
5187,1001,11077,0,1005187,0,1
5187,2001,69321,1,2005130,0,2
5187,3001,506109,2,3005157,0,3
5188,1001,11059,0,1005188,0,1
5188,2001,69333,1,2005131,0,2
5188,3001,506219,2,3005158,0,3
5189,1001,11091,0,1005189,0,1
5189,2001,69358,1,2005132,0,2
5189,3001,506336,2,3005159,0,3
5190,1001,11058,0,1005190,0,1
5190,2001,69364,1,2005133,0,2
5190,3001,506461,2,3005160,0,3
5191,1001,11008,0,1005191,0,1
5191,2001,69352,1,2005134,0,2
5191,3001,506586,2,3005161,0,3
5192,1001,11020,0,1005192,0,1
5192,2001,69352,1,2005135,0,2
5192,3001,506710,2,3005162,0,3
5193,1001,11009,0,1005193,0,1
5193,2001,69352,1,2005136,0,2
5193,3001,506827,2,3005163,0,3
5194,1001,11005,0,1005194,0,1
5194,2001,69346,1,2005137,0,2
5194,3001,506944,2,3005164,0,3
5195,1001,10982,0,1005195,0,1
5195,2001,69321,1,2005138,0,2
5195,3001,507054,2,3005165,0,3
5196,1001,11023,0,1005196,0,1
5196,2001,69296,1,2005139,0,2
5196,3001,507149,2,3005166,0,3
5197,1001,11071,0,1005197,0,1
5197,2001,69276,1,2005140,0,2
5197,3001,507230,2,3005167,0,3
5198,1001,11081,0,1005198,0,1
5198,2001,69264,1,2005141,0,2
5198,3001,507303,2,3005168,0,3
5199,1001,11094,0,1005199,0,1
5199,2001,69264,1,2005142,0,2
5199,3001,507376,2,3005169,0,3
5200,1001,11094,0,1005200,0,1
5200,2001,69251,1,2005143,0,2
5200,3001,507434,2,3005170,0,3
5201,1001,11075,0,1005201,0,1
